ActivityId;LapNumber;TrackNumber;AltitudeMeters;DistanceMeters;RunCadence;Speed;HeartRateBpm;LatitudeDegrees;LongitudeDegrees;Time
09/07/2024 14:34:00;1;38;137.0;357.489990234375;79;2.3980000019073486;127;38.71816230006516;-90.49282698892057;2024-09-07 14:36:25Z
09/07/2024 14:34:00;1;39;137.0;366.6099853515625;80;2.378999948501587;130;38.71824108995497;-90.49279488623142;2024-09-07 14:36:30Z
09/07/2024 14:34:00;1;40;137.0;368.6700134277344;80;2.369999885559082;127;38.718259781599045;-90.49279354512691;2024-09-07 14:36:31Z
09/07/2024 14:34:00;1;41;137.0;373.45001220703125;81;2.3610000610351562;127;38.718302277848125;-90.49278851598501;2024-09-07 14:36:33Z
09/07/2024 14:34:00;1;42;137.0;390.57000732421875;80;2.369999885559082;127;38.718455666676164;-90.49278222955763;2024-09-07 14:36:40Z
09/07/2024 14:34:00;1;43;137.0;412.25;81;2.3420000076293945;129;38.71864685788751;-90.4928323533386;2024-09-07 14:36:49Z
09/07/2024 14:34:00;1;44;137.0;416.55999755859375;82;2.3510000705718994;129;38.718683402985334;-90.49285012297332;2024-09-07 14:36:51Z
09/07/2024 14:34:00;1;45;137.0;437.29998779296875;81;2.3980000019073486;130;38.71886755339801;-90.49289069138467;2024-09-07 14:36:59Z
09/07/2024 14:34:00;1;46;137.0;439.8800048828125;81;2.3980000019073486;130;38.718890100717545;-90.49289748072624;2024-09-07 14:37:00Z
09/07/2024 14:34:00;1;47;137.0;451.45001220703125;81;2.378999948501587;133;38.718993198126554;-90.49291357398033;2024-09-07 14:37:05Z
09/07/2024 14:34:00;1;48;137.0;458.82000732421875;83;2.378999948501587;135;38.719059163704515;-90.4929237999022;2024-09-07 14:37:08Z
09/07/2024 14:34:00;1;49;137.0;468.510009765625;80;2.369999885559082;132;38.71914549730718;-90.49293838441372;2024-09-07 14:37:12Z
09/07/2024 14:34:00;1;50;137.0;473.7900085449219;80;2.369999885559082;132;38.719193022698164;-90.49293486401439;2024-09-07 14:37:14Z
09/07/2024 14:34:00;1;51;137.0;494.8999938964844;81;2.3980000019073486;131;38.71938278898597;-90.49292371608317;2024-09-07 14:37:22Z
09/07/2024 14:34:00;1;52;137.0;500.17999267578125;82;2.4170000553131104;133;38.71942989528179;-90.49291625618935;2024-09-07 14:37:24Z
09/07/2024 14:34:00;1;53;137.0;502.9800109863281;82;2.4260001182556152;130;38.71945487335324;-90.49291131086648;2024-09-07 14:37:25Z
09/07/2024 14:34:00;1;54;137.0;523.780029296875;80;2.490999937057495;131;38.71964044868946;-90.49288029782474;2024-09-07 14:37:33Z
09/07/2024 14:34:00;1;55;137.0;526.4299926757812;80;2.490999937057495;132;38.71966450475156;-90.49287895672023;2024-09-07 14:37:34Z
09/07/2024 14:34:00;1;56;137.0;543.8099975585938;80;2.4820001125335693;133;38.719814624637365;-90.4928273241967;2024-09-07 14:37:42Z
09/07/2024 14:34:00;1;57;137.0;557.6500244140625;79;2.444999933242798;132;38.719934821128845;-90.49279497005045;2024-09-07 14:37:48Z
09/07/2024 14:34:00;1;58;137.0;562.969970703125;80;2.4260001182556152;135;38.71998092159629;-90.49277803860605;2024-09-07 14:37:50Z
09/07/2024 14:34:00;1;59;137.0;574.969970703125;80;2.4070000648498535;138;38.72008603066206;-90.49274601973593;2024-09-07 14:37:55Z
09/07/2024 14:34:00;1;60;137.0;577.02001953125;80;2.3980000019073486;138;38.720103884115815;-90.49273923039436;2024-09-07 14:37:56Z
09/07/2024 14:34:00;1;61;137.0;597.5;80;2.3610000610351562;140;38.72028501704335;-90.49269430339336;2024-09-07 14:38:05Z
09/07/2024 14:34:00;1;62;137.0;601.8499755859375;80;2.3510000705718994;139;38.72032348997891;-90.49268525093794;2024-09-07 14:38:07Z
